idcl;identifier;version number;publication date;revision number;coded name;preferred name;definition;note;iso language code;iso country code;remark;level;mksubclass;mksynonym;mkbsa
AAD286002;AAD286;2;27.09.2004;1;35040200;Wire, wire product (other materials);;;en;EN;;3;1;s;
AAD287002;AAD287;2;27.09.2004;1;35040201;Wire (other materials);;;en;EN;;4;0;s;2
AAD288002;AAD288;2;27.09.2004;1;35040202;Wire mesh (other materials);;;en;EN;;4;0;;2
AAD289002;AAD289;2;27.09.2004;1;35040300;Rod material (other materials);;;en;EN;;3;1;;
AAD290002;AAD290;2;27.09.2004;1;35040301;Flat material (other materials);;;en;EN;;4;0;;2
AAD291002;AAD291;2;27.09.2004;1;35040302;Round material (other materials);;;en;EN;;4;0;;2
AAD292002;AAD292;2;27.09.2004;1;35040303;Square material (other material);;;en;EN;;4;0;;2
AAD293002;AAD293;2;27.09.2004;1;35040304;Multi-edged material (other material);;;en;EN;;4;0;s;2
AAU378003;AAU378;3;27.09.2004;1;35040305;Block (ceramic, semifinished product);;;en;EN;;4;0;;
AAD294002;AAD294;2;27.09.2004;1;35040400;Plate (other materials);;;en;EN;;3;1;;
AAD295002;AAD295;2;27.09.2004;1;35040401;Plate material (other materials);;;en;EN;;4;0;s;2
AAD296002;AAD296;2;27.09.2004;1;35040402;Perforated board (other materials);;;en;EN;;4;0;;2
AAD297002;AAD297;2;27.09.2004;1;35040403;Corrugated sheet (other materials);;;en;EN;;4;0;;2
AAU379003;AAU379;3;27.09.2004;1;35040404;Leather article (semifinished product);;;en;EN;;4;0;;
AAU380003;AAU380;3;27.09.2004;1;35040405;Plate (ceramic);;;en;EN;;4;0;;
ADZ060003;ADZ060;3;27.09.2004;1;35040406;Fiber mat;;;en;EN;;4;0;s;
AAD298002;AAD298;2;27.09.2004;1;35040800;Tank bottom (other materials);;;en;EN;;3;1;s;
AAD299002;AAD299;2;27.09.2004;1;35040801;Basket bottom (other materials);;;en;EN;;4;0;;2
AAD300002;AAD300;2;27.09.2004;1;35040802;Torispherical boiler end (other materials);;;en;EN;;4;0;;2
AAD301002;AAD301;2;27.09.2004;1;35040803;Flat bottom (other materials);;;en;EN;;4;0;;2
AAU345003;AAU345;3;27.09.2004;1;35040900;Semifinished product, other (other materials);;;en;EN;;3;1;;
AAU381004;AAU381;4;27.09.2004;1;35040901;Molded part (ceramic);;;en;EN;;4;0;s;
AAU382003;AAU382;3;27.09.2004;1;35040902;Ring (ceramic);;;en;EN;;4;0;;
AAU383003;AAU383;3;27.09.2004;1;35040903;Blanks (ceramic);;;en;EN;;4;0;;
BAA767001;BAA767;1;27.09.2004;1;35041100;Turning parts (other materials);;;en;EN;;3;1;;
BAA768001;BAA768;1;27.09.2004;1;35041101;Short turning parts (other materials);;;en;EN;;4;0;;
BAA769001;BAA769;1;27.09.2004;1;35041104;Long turning parts (other materials);;;en;EN;;4;0;;
BAA770001;BAA770;1;27.09.2004;1;35041111;Turning parts assembled (other materials);;;en;EN;;4;0;;
BAA775001;BAA775;1;27.09.2004;1;35041200;Stamping Parts (other materials);;;en;EN;;3;1;;
BAA776001;BAA776;1;27.09.2004;1;35041201;Stamping Parts (other materials);;;en;EN;;4;0;;
BAA783001;BAA783;1;27.09.2004;1;35041300;Milling parts (other materials);;;en;EN;;3;1;;
BAA784001;BAA784;1;27.09.2004;1;35041301;Milling parts (other materials);;;en;EN;;4;0;;
AAD302002;AAD302;2;27.09.2004;1;36000000;Machine, apparatus;;;en;EN;;1;1;;
AAD303002;AAD303;2;27.09.2004;1;36010000;Apparatus f. thermal, phyiscal-chemical material-separation;;;en;EN;;2;1;;
AAD304002;AAD304;2;27.09.2004;1;36010100;Column;;;en;EN;;3;1;;
AAD305002;AAD305;2;27.09.2004;1;36010101;Plate column;;;en;EN;;4;0;;
AAD306002;AAD306;2;27.09.2004;1;36010102;Packed column;;;en;EN;;4;0;;
AAD307002;AAD307;2;27.09.2004;1;36010103;Packed tower;;;en;EN;;4;0;;
AAD308002;AAD308;2;27.09.2004;1;36010104;Spray column;;;en;EN;;4;0;;
AKL195002;AKL195;2;27.09.2004;1;36010108;Combination Column;;;en;EN;;4;0;;
AKL196002;AKL196;2;27.09.2004;1;36010111;Dividing wall column;;;en;EN;;4;0;;
AKL197002;AKL197;2;27.09.2004;1;36010112;Rotary column;;;en;EN;;4;0;;
AKL198002;AKL198;2;27.09.2004;1;36010190;Column (unclassified);;;en;EN;;4;0;;
AAD314002;AAD314;2;27.09.2004;1;36010300;Evaporator;;;en;EN;;3;1;;
AKN213002;AKN213;2;27.09.2004;1;36010301;Rotary evaporator;;;en;EN;;4;0;;
AKL199002;AKL199;2;27.09.2004;1;36010302;Falling film evaporator;;;en;EN;;4;0;;
AKL200002;AKL200;2;27.09.2004;1;36010303;Screw type evaporator;;;en;EN;;4;0;;
AKL201002;AKL201;2;27.09.2004;1;36010304;Centrifugal evaporator;;;en;EN;;4;0;;
AKL202002;AKL202;2;27.09.2004;1;36010305;By-pass evaporator;;;en;EN;;4;0;;
AKL203002;AKL203;2;27.09.2004;1;36010306;Robert type evaporator;;;en;EN;;4;0;;
AKL204002;AKL204;2;27.09.2004;1;36010390;Evaporator (unclassified);;;en;EN;;4;0;;
AAD315002;AAD315;2;27.09.2004;1;36010400;Extractor;;;en;EN;;3;1;;
AKN214002;AKN214;2;27.09.2004;1;36010401;Rotary extractor;;;en;EN;;4;0;;
AKL205002;AKL205;2;27.09.2004;1;36010490;Heat exchanger (accessories, additional equipment);;;en;EN;;4;0;;
AKL206002;AKL206;2;27.09.2004;1;36010500;Heat exchanger (accessories, additional equipment, unclassified);;;en;EN;;3;1;;
AKL207002;AKL207;2;27.09.2004;1;36010590;Ion exchanger (unclassified);;;en;EN;;4;0;;
AKL208002;AKL208;2;27.09.2004;1;36019000;Apparatus f. thermal, phyiscal-chemical material-separation (other);;;en;EN;;3;1;;
AKL209002;AKL209;2;27.09.2004;1;36019090;Apparatus f. thermal, phyiscal-chemical material-separation (other, n. class.);;;en;EN;;4;0;;
AKL210002;AKL210;2;27.09.2004;1;36019100;Apparatus f. thermal, phyiscal-chemical material-separation (parts);;;en;EN;;3;1;;
AKN215002;AKN215;2;27.09.2004;1;36019102;Column (parts);;;en;EN;;4;0;;
AKN216002;AKN216;2;27.09.2004;1;36019103;Evaporator (parts);;;en;EN;;4;0;;
AKN217002;AKN217;2;27.09.2004;1;36019104;Extractor (parts);;;en;EN;;4;0;;
AKN218002;AKN218;2;27.09.2004;1;36019105;Ion exchanger (parts);;;en;EN;;4;0;;
AKL211002;AKL211;2;27.09.2004;1;36019190;Apparatus f. thermal, phyiscal-chemical material-separation (parts, unclassified;;;en;EN;;4;0;;
AKL212002;AKL212;2;27.09.2004;1;36019200;Apparatus f. thermal, phyiscal-chemical material-separation (acc., add. equip.);;;en;EN;;3;1;;
AKL213002;AKL213;2;27.09.2004;1;36019201;Plate (f. column);;;en;EN;;4;0;;
AKL214002;AKL214;2;27.09.2004;1;36019202;Carrier material (f. column);;;en;EN;;4;0;;
AKL215002;AKL215;2;27.09.2004;1;36019203;Packing (f. column);;;en;EN;;4;0;;
AKL216002;AKL216;2;27.09.2004;1;36019290;App. f. ther., phyiscal-chem. material-separation (acc., add. equip., n. class.);;;en;EN;;4;0;;
AKL217002;AKL217;2;27.09.2004;1;36019700;Apparatus f. thermal, phyiscal-chemical material-separation (assembly);;;en;EN;;3;1;;
AKL218002;AKL218;2;27.09.2004;1;36019790;Apparatus f. thermal, phyiscal-chemical material-separation (assem., n. class.);;;en;EN;;4;0;;
AAD316002;AAD316;2;27.09.2004;1;36019800;Apparatus f. thermal, phyiscal-chemical material-separation (maint., serv.);;;en;EN;;3;1;;
AKL219002;AKL219;2;27.09.2004;1;36019890;App. f. thermal, phyiscal-chem. material-separation (maint., serv., n. class.);;;en;EN;;4;0;;
AAD317002;AAD317;2;27.09.2004;1;36019900;Apparatus f. thermal, phyiscal-chemical material-separation (repair);;;en;EN;;3;1;;
AKL220002;AKL220;2;27.09.2004;1;36019990;Apparatus f. thermal, phyiscal-chemical material-separation (repair, n. class.);;;en;EN;;4;0;;
AAD318002;AAD318;2;27.09.2004;1;36020000;Reactor;;;en;EN;;2;1;;
AAD319002;AAD319;2;27.09.2004;1;36020100;Reactor;;;en;EN;;3;1;;
AAD320002;AAD320;2;27.09.2004;1;36020101;Packed bed reactor;;;en;EN;;4;0;;
AAD321002;AAD321;2;27.09.2004;1;36020102;Pipe reactor;;;en;EN;;4;0;;
AAD322002;AAD322;2;27.09.2004;1;36020103;Autoclave (reactor);;;en;EN;;4;0;;
AKL221002;AKL221;2;27.09.2004;1;36020108;Fluidized bed reactor;;;en;EN;;4;0;;
AKL222002;AKL222;2;27.09.2004;1;36020109;Tubular reactor;;;en;EN;;4;0;;
AKL223002;AKL223;2;27.09.2004;1;36020110;Loop-type bubble column;;;en;EN;;4;0;;
AKL224002;AKL224;2;27.09.2004;1;36020190;Reactor (unclassified);;;en;EN;;4;0;;
AKL225002;AKL225;2;27.09.2004;1;36020300;Electrolytic apparatus;;;en;EN;;3;1;;
AKL226002;AKL226;2;27.09.2004;1;36020301;Electrolytic Cell;;;en;EN;;4;0;;
AKL227002;AKL227;2;27.09.2004;1;36020390;Electrolytic apparatus (unclassified);;;en;EN;;4;0;;
AKL228002;AKL228;2;27.09.2004;1;36020400;Bioreactor;;;en;EN;;3;1;;
AKL229002;AKL229;2;27.09.2004;1;36020490;Bioreactor (unclassified);;;en;EN;;4;0;;
AKL230002;AKL230;2;27.09.2004;1;36020500;Special catalytic reactor;;;en;EN;;3;1;;
AKL231002;AKL231;2;27.09.2004;1;36020501;Catalytic gaz cleaning;;;en;EN;;4;0;;
AKL232002;AKL232;2;27.09.2004;1;36020590;Special catalytic reactor (unclassified);;;en;EN;;4;0;;
AKL233002;AKL233;2;27.09.2004;1;36029000;Reactor (other);;;en;EN;;3;1;;
AKL234002;AKL234;2;27.09.2004;1;36029090;Reactor (other, unclassified);;;en;EN;;4;0;;
AKL235002;AKL235;2;27.09.2004;1;36029100;Reactor (parts);;;en;EN;;3;1;;
AKL236002;AKL236;2;27.09.2004;1;36029190;Reactor (parts, unclassified);;;en;EN;;4;0;;
AKL237002;AKL237;2;27.09.2004;1;36029200;Reactor (accessories, additional equipment);;;en;EN;;3;1;;
AKL238002;AKL238;2;27.09.2004;1;36029290;Reactor (accessories, additional equipment, unclassified);;;en;EN;;4;0;;
AKL239002;AKL239;2;27.09.2004;1;36029700;Reactor (assembly);;;en;EN;;3;1;;
AKL240002;AKL240;2;27.09.2004;1;36029790;Reactor (assembly, unclassified);;;en;EN;;4;0;;
AAD327002;AAD327;2;27.09.2004;1;36029800;Reactor (maintenance, service);;;en;EN;;3;1;;
AKL241002;AKL241;2;27.09.2004;1;36029890;Reactor (maintenance, service, unclassified);;;en;EN;;4;0;;
AAD328002;AAD328;2;27.09.2004;1;36029900;Reactor (repair);;;en;EN;;3;1;;
AKL242002;AKL242;2;27.09.2004;1;36029990;Reactor (repair, unclassified);;;en;EN;;4;0;;
AAD329002;AAD329;2;27.09.2004;1;36030000;Container;;;en;EN;;2;1;;
AAD330002;AAD330;2;27.09.2004;1;36030100;Container (general, closed);;;en;EN;;3;1;;
AAD331002;AAD331;2;27.09.2004;1;36030101;Container (closed);;;en;EN;;4;0;;
AKP264002;AKP264;2;27.09.2004;1;36030102;Agitated vessel (closed, without agitator/stirring device);;;en;EN;;4;0;;
AKL243002;AKL243;2;27.09.2004;1;36030103;Spherical gas holder;;;en;EN;;4;0;;
AKN219002;AKN219;2;27.09.2004;1;36030104;Tank (closed);;;en;EN;;4;0;;
AKN220002;AKN220;2;27.09.2004;1;36030105;Silo, bunker (closed);;;en;EN;;4;0;;
AKL244002;AKL244;2;27.09.2004;1;36030107;Multichamber reservoir (closed);;;en;EN;;4;0;;
AKL245002;AKL245;2;27.09.2004;1;36030108;Container with variable capacity;;;en;EN;;4;0;;
AKL247002;AKL247;2;27.09.2004;1;36030190;Container (general, closed, unclassified);;;en;EN;;4;0;;
AKL248002;AKL248;2;27.09.2004;1;36030400;Container (open);;;en;EN;;3;1;;
AKL249002;AKL249;2;27.09.2004;1;36030401;Container (open);;;en;EN;;4;0;;
AKL250002;AKL250;2;27.09.2004;1;36030402;Tank (open);;;en;EN;;4;0;;
AKL251002;AKL251;2;27.09.2004;1;36030403;Silo, bunker (open);;;en;EN;;4;0;;
AKL252002;AKL252;2;27.09.2004;1;36030404;Multichamber reservoir (open);;;en;EN;;4;0;;
AKL253002;AKL253;2;27.09.2004;1;36030405;Basin;;;en;EN;;4;0;;
AKP265002;AKP265;2;27.09.2004;1;36030406;Agitated vessel (open, without agitator/stirring device);;;en;EN;;4;0;;
AKL254002;AKL254;2;27.09.2004;1;36030490;Container (open, unclassified);;;en;EN;;4;0;;
AKL255002;AKL255;2;27.09.2004;1;36030600;Container f. refrigeration;;;en;EN;;3;1;;
AKL256002;AKL256;2;27.09.2004;1;36030690;Container f. refrigeration (unclassified);;;en;EN;;4;0;;
AKL257002;AKL257;2;27.09.2004;1;36039000;Container (other);;;en;EN;;3;1;;
AKL258002;AKL258;2;27.09.2004;1;36039090;Container (other,unclassified);;;en;EN;;4;0;;
AKL259002;AKL259;2;27.09.2004;1;36039100;Container (parts);;;en;EN;;3;1;;
AKL260002;AKL260;2;27.09.2004;1;36039190;Container (parts, unclassified);;;en;EN;;4;0;s;
AKL261002;AKL261;2;27.09.2004;1;36039200;Container (accessories, additional equipment);;;en;EN;;3;1;;
AKL262002;AKL262;2;27.09.2004;1;36039290;Container (accessories, additional equipment, unclassified);;;en;EN;;4;0;;
AKL263002;AKL263;2;27.09.2004;1;36039700;Container (assembly);;;en;EN;;3;1;;
AKL264002;AKL264;2;27.09.2004;1;36039790;Container (assembly, unclassified);;;en;EN;;4;0;;
AAD336002;AAD336;2;27.09.2004;1;36039800;Container (maintenance, service);;;en;EN;;3;1;;
AKL265002;AKL265;2;27.09.2004;1;36039890;Container (maintenance, service, unclassified);;;en;EN;;4;0;;
AAD337002;AAD337;2;27.09.2004;1;36039900;Container (repair);;;en;EN;;3;1;;
AKL266002;AKL266;2;27.09.2004;1;36039990;Container (repair, unclassified);;;en;EN;;4;0;;
AAD338002;AAD338;2;27.09.2004;1;36040000;Heat exchanger;;;en;EN;;2;1;;
AAD339002;AAD339;2;27.09.2004;1;36040100;Heat exchanger (general);;;en;EN;;3;1;;
AAD340002;AAD340;2;27.09.2004;1;36040101;Tubular heat exchanger;;;en;EN;;4;0;;
AAD341002;AAD341;2;27.09.2004;1;36040102;Plate heat exchanger;;;en;EN;;4;0;;
AAD342002;AAD342;2;27.09.2004;1;36040103;Block heat exchanger;;;en;EN;;4;0;;
AAD343002;AAD343;2;27.09.2004;1;36040104;Spiral heat exchanger;;;en;EN;;4;0;;
AAD346002;AAD346;2;27.09.2004;1;36040107;Ring nut heat exchanger;;;en;EN;;4;0;;
AKL267002;AKL267;2;27.09.2004;1;36040108;Double pipe heat exchanger;;;en;EN;;4;0;;
AKL268002;AKL268;2;27.09.2004;1;36040109;Finned tube heat exchanger;;;en;EN;;4;0;;
AKL269002;AKL269;2;27.09.2004;1;36040110;Shell a. Plate-heat exchanger;;;en;EN;;4;0;;
AKL270002;AKL270;2;27.09.2004;1;36040190;Heat exchanger (general, unclassified);;;en;EN;;4;0;;
AAD347002;AAD347;2;27.09.2004;1;36040200;Air cooler (ventilation technology);;;en;EN;;3;1;;
AAZ272003;AAZ272;3;27.09.2004;1;36040201;Gilled pipe heat exchanger (ventilation technology);;;en;EN;;4;0;;
AKL271002;AKL271;2;27.09.2004;1;36040202;Countercurrent heat exchanger (ventilation technology);;;en;EN;;4;0;;
AKL272002;AKL272;2;27.09.2004;1;36040203;Rotary cooler (ventilation technology);;;en;EN;;4;0;;
AKL273002;AKL273;2;27.09.2004;1;36040290;Heat exchanger (ventilation technology, unclassified);;;en;EN;;4;0;;
AKL274002;AKL274;2;27.09.2004;1;36040500;Heat exchanger (refrigeration technology);;;en;EN;;3;1;;
AKL275002;AKL275;2;27.09.2004;1;36040501;Condenser (refrigeration technology);;;en;EN;;4;0;;
AKL276002;AKL276;2;27.09.2004;1;36040502;Evaporation condenser (refrigeration technology);;;en;EN;;4;0;;
AKL277002;AKL277;2;27.09.2004;1;36040503;Vaporizer (refrigeration technology);;;en;EN;;4;0;;
AKL278002;AKL278;2;27.09.2004;1;36040590;Heat exchanger (refrigeration technology, unclassified);;;en;EN;;4;0;;
AKL279002;AKL279;2;27.09.2004;1;36040600;Oil cooler;;;en;EN;;3;1;;
AKL280002;AKL280;2;27.09.2004;1;36040690;Oil cooler (unclassified);;;en;EN;;4;0;;
AKL281002;AKL281;2;27.09.2004;1;36040700;Recooling unit (with air);;;en;EN;;3;1;;
AKL282002;AKL282;2;27.09.2004;1;36040701;Recooling plant;;;en;EN;;4;0;;
AKL283002;AKL283;2;27.09.2004;1;36040702;Cooling tower;;;en;EN;;4;0;;
AKL284002;AKL284;2;27.09.2004;1;36040703;Air cooler;;;en;EN;;4;0;;
AKL285002;AKL285;2;27.09.2004;1;36040790;Recooling unit (with air, unclassified);;;en;EN;;4;0;;
AKL286002;AKL286;2;27.09.2004;1;36049000;Heat exchanger (other);;;en;EN;;3;1;;
AKL287002;AKL287;2;27.09.2004;1;36049090;Heat exchanger (other, unclassified);;;en;EN;;4;0;;
AKL288002;AKL288;2;27.09.2004;1;36049100;Heat exchanger (parts);;;en;EN;;3;1;;
AKL289002;AKL289;2;27.09.2004;1;36049190;Heat exchanger (parts, unclassified);;;en;EN;;4;0;;
AKL290002;AKL290;2;27.09.2004;1;36049200;Heat exchanger (accessories, additional equipment);;;en;EN;;3;1;;
AKL291002;AKL291;2;27.09.2004;1;36049290;Heat exchanger (accessories, additional equipment, unclassified);;;en;EN;;4;0;;
AKL292002;AKL292;2;27.09.2004;1;36049700;Heat exchanger (assembly);;;en;EN;;3;1;;
AKL293002;AKL293;2;27.09.2004;1;36049790;Heat exchanger (assembly, unclassified);;;en;EN;;4;0;;
AAD349002;AAD349;2;27.09.2004;1;36049800;Heat exchanger (maintenance, service);;;en;EN;;3;1;;
AKL294002;AKL294;2;27.09.2004;1;36049890;Heat exchanger (maintenance, service, unclassified);;;en;EN;;4;0;;
AAD350002;AAD350;2;27.09.2004;1;36049900;Heat exchanger (repair);;;en;EN;;3;1;;
AKL295002;AKL295;2;27.09.2004;1;36049990;Heat exchanger (repair, unclassified);;;en;EN;;4;0;;
AAD351002;AAD351;2;27.09.2004;1;36060000;Steam generator, furnace;;;en;EN;;2;1;;
AAD352002;AAD352;2;27.09.2004;1;36060100;Steam boiler (with firing);;;en;EN;;3;1;;
AAD354002;AAD354;2;27.09.2004;1;36060102;Flame tube boiler (with firing);;;en;EN;;4;0;;
AKL296002;AKL296;2;27.09.2004;1;36060103;Water space boiler (with firing);;;en;EN;;4;0;;
AKL297002;AKL297;2;27.09.2004;1;36060104;Mobile steam boiler (with firing);;;en;EN;;4;0;;
AKL298002;AKL298;2;27.09.2004;1;36060105;Natural circulation boiler (with firing);;;en;EN;;4;0;;
AKL299002;AKL299;2;27.09.2004;1;36060106;Sulzer boiler (with firing);;;en;EN;;4;0;;
AKL300002;AKL300;2;27.09.2004;1;36060107;Benson boiler (with firing);;;en;EN;;4;0;;
AKL301002;AKL301;2;27.09.2004;1;36060190;Steam boiler (with firing, unclassified);;;en;EN;;4;0;;
AAD355002;AAD355;2;27.09.2004;1;36060200;Preheater, superheater, waste heat boiler;;;en;EN;;3;1;;
AIZ687004;AIZ687;4;27.09.2004;1;36060201;Waste heat boiler;;;en;EN;;4;0;;
AKL302002;AKL302;2;27.09.2004;1;36060202;Superheater;;;en;EN;;4;0;;
AKL303002;AKL303;2;27.09.2004;1;36060203;Feed heater;;;en;EN;;4;0;;
AKL304002;AKL304;2;27.09.2004;1;36060290;Preheater, superheater, waste heat boiler (unclassified);;;en;EN;;4;0;;
AAD356002;AAD356;2;27.09.2004;1;36060300;Steam generator;;;en;EN;;3;1;;
AKN221002;AKN221;2;27.09.2004;1;36060301;Low-pressure steam generator;;;en;EN;;4;0;;
AKL305002;AKL305;2;27.09.2004;1;36060302;High-pressure steam generator;;;en;EN;;4;0;;
AKL306002;AKL306;2;27.09.2004;1;36060390;Steam generator (unclassified);;;en;EN;;4;0;;
AKL307002;AKL307;2;27.09.2004;1;36069000;Steam generator, boiler (other);;;en;EN;;3;1;;
AKL308002;AKL308;2;27.09.2004;1;36069090;Steam generator, boiler (other, unclassified);;;en;EN;;4;0;;
AKL309002;AKL309;2;27.09.2004;1;36069100;Steam generator, boiler (parts);;;en;EN;;3;1;;
AKL310002;AKL310;2;27.09.2004;1;36069101;Boiler lining;;;en;EN;;4;0;;
AKL311002;AKL311;2;27.09.2004;1;36069102;Boiler pinning;;;en;EN;;4;0;;
AKL312002;AKL312;2;27.09.2004;1;36069190;Steam generator, boiler (parts, unclassified);;;en;EN;;4;0;;
AKL313002;AKL313;2;27.09.2004;1;36069200;Steam generator, boiler (accessories, additional equipment);;;en;EN;;3;1;;
AKL314002;AKL314;2;27.09.2004;1;36069290;Steam generator, boiler (accessories, additional equipment, unclassified);;;en;EN;;4;0;s;
AKL315002;AKL315;2;27.09.2004;1;36069700;Steam generator, boiler (assembly);;;en;EN;;3;1;;
AKL316002;AKL316;2;27.09.2004;1;36069790;Steam generator, boiler (assembly, unclassified);;;en;EN;;4;0;;
AAD364002;AAD364;2;27.09.2004;1;36069800;Steam generator, boiler (maintenance, service);;;en;EN;;3;1;;
AKL317002;AKL317;2;27.09.2004;1;36069890;Steam generator, boiler (maintenance, service, unclassified);;;en;EN;;4;0;;
AAD365002;AAD365;2;27.09.2004;1;36069900;Steam generator, boiler (repair);;;en;EN;;3;1;;
AKL318002;AKL318;2;27.09.2004;1;36069990;Steam generator, boiler (repair, unclassified);;;en;EN;;4;0;;
AAZ228003;AAZ228;3;27.09.2004;1;36070000;Sterilizer;;;en;EN;;2;1;;
AAZ236003;AAZ236;3;27.09.2004;1;36070100;Sterilizer (thermal);;;en;EN;;3;1;;
AAZ274003;AAZ274;3;27.09.2004;1;36070101;Autoclave (sterilizer);;;en;EN;;4;0;;
AKL319002;AKL319;2;27.09.2004;1;36070190;Sterilizer (thermal, unclassified);;;en;EN;;4;0;;
AAZ237003;AAZ237;3;27.09.2004;1;36070200;Sterilizer (chemical);;;en;EN;;3;1;;
AKL320002;AKL320;2;27.09.2004;1;36070290;Sterilizer (chemical, unclassified);;;en;EN;;4;0;;
AAZ238003;AAZ238;3;27.09.2004;1;36070300;Sterilizer (radiological);;;en;EN;;3;1;;
AKL321002;AKL321;2;27.09.2004;1;36070390;Sterilizer (radiological, unclassified);;;en;EN;;4;0;;
AKL322002;AKL322;2;27.09.2004;1;36070400;Sterilizer (ventilation technology);;;en;EN;;3;1;;
AKL323002;AKL323;2;27.09.2004;1;36070401;Air sterilizer;;;en;EN;;4;0;;
AKL324002;AKL324;2;27.09.2004;1;36070490;Sterilizer (ventilation technology, unclassified);;;en;EN;;4;0;;
AKL325002;AKL325;2;27.09.2004;1;36070500;Sterilizer (physical);;;en;EN;;3;1;;
AKL326002;AKL326;2;27.09.2004;1;36070501;UV sterilizer;;;en;EN;;4;0;;
AKL327002;AKL327;2;27.09.2004;1;36070590;Sterilizer (physical, unclassified);;;en;EN;;4;0;;
AKL328002;AKL328;2;27.09.2004;1;36079000;Sterilizer (other);;;en;EN;;3;1;;
AKL329002;AKL329;2;27.09.2004;1;36079090;Sterilizer (other, unclassified);;;en;EN;;4;0;;
AKL330002;AKL330;2;27.09.2004;1;36079100;Sterilizer (parts);;;en;EN;;3;1;;
AKL331002;AKL331;2;27.09.2004;1;36079190;Sterilizer (parts, unclassified);;;en;EN;;4;0;;
AKL332002;AKL332;2;27.09.2004;1;36079200;Sterilizer (accessories, additional equipment);;;en;EN;;3;1;;
AKL333002;AKL333;2;27.09.2004;1;36079290;Sterilizer (accessories, additional equipment, unclassified);;;en;EN;;4;0;;
AGZ739003;AGZ739;3;27.09.2004;1;36079700;Sterilizer (assembly);;;en;EN;;3;1;;
AKL334002;AKL334;2;27.09.2004;1;36079790;Sterilizer (assembly, unclassified);;;en;EN;;4;0;;
AKL335002;AKL335;2;27.09.2004;1;36079800;Sterilizer (maintenance, service);;;en;EN;;3;1;;
AKL336002;AKL336;2;27.09.2004;1;36079890;Sterilizer (maintenance, service, unclassified);;;en;EN;;4;0;;
AKL337002;AKL337;2;27.09.2004;1;36079900;Sterilizer (repair);;;en;EN;;3;1;;
AKL338002;AKL338;2;27.09.2004;1;36079990;Sterilizer (repair, unclassified);;;en;EN;;4;0;;
AKL339002;AKL339;2;27.09.2004;1;36080000;Industrial furnace, industrial heater;;;en;EN;;2;1;;
AKL340002;AKL340;2;27.09.2004;1;36080100;Chamber furnace;;;en;EN;;3;1;;
AKL341002;AKL341;2;27.09.2004;1;36080190;Chamber furnace (unclassified);;;en;EN;;4;0;;
AKL342002;AKL342;2;27.09.2004;1;36080200;Through-type furnace;;;en;EN;;3;1;;
AKL343002;AKL343;2;27.09.2004;1;36080290;Through-type furnace(unclassified);;;en;EN;;4;0;;
AKL344002;AKL344;2;27.09.2004;1;36080300;Batch pit furnace;;;en;EN;;3;1;;
AKL345002;AKL345;2;27.09.2004;1;36080390;Batch pit furnace (unclassified);;;en;EN;;4;0;;
AKL346002;AKL346;2;27.09.2004;1;36080400;Bogie hearth furnace;;;en;EN;;3;1;;
AKL347002;AKL347;2;27.09.2004;1;36080490;Bogie hearth furnace (unclassified);;;en;EN;;4;0;;
AKL348002;AKL348;2;27.09.2004;1;36080500;Bell furnace;;;en;EN;;3;1;;
AKL349002;AKL349;2;27.09.2004;1;36080590;Bell furnace (unclassified);;;en;EN;;4;0;;
AKL350002;AKL350;2;27.09.2004;1;36080600;Elevator furnace;;;en;EN;;3;1;;
AKL351002;AKL351;2;27.09.2004;1;36080690;Elevator furnace (unclassified);;;en;EN;;4;0;;
AKL352002;AKL352;2;27.09.2004;1;36080700;Tilting furnace;;;en;EN;;3;1;;
AKL353002;AKL353;2;27.09.2004;1;36080790;Tilting furnace (unclassified);;;en;EN;;4;0;;
AKL354002;AKL354;2;27.09.2004;1;36080800;Retort furnace;;;en;EN;;3;1;;
AKL355002;AKL355;2;27.09.2004;1;36080890;Retort furnace (unclassified);;;en;EN;;4;0;;
AKL356002;AKL356;2;27.09.2004;1;36080900;Continuous pit furnace;;;en;EN;;3;1;;
AKL357002;AKL357;2;27.09.2004;1;36080990;Continuous pit furnace (unclassified);;;en;EN;;4;0;;
AKL358002;AKL358;2;27.09.2004;1;36081000;Tubular furnace;;;en;EN;;3;1;;
AKL359002;AKL359;2;27.09.2004;1;36081090;Tubular furnace (unclassified);;;en;EN;;4;0;;
AKL360002;AKL360;2;27.09.2004;1;36081100;Rotary tube furnace;;;en;EN;;3;1;;
